Epoch	AvgRewardsLast100Ep	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
108	2.3070499897003174	2.5349998	1.2075285	3.97	0.63	1000.0	0.34861302	0.21326855	0.9790408	-0.18837321	436000	3.7252903e-09	0.049884822	-0.036100898	-0.03942553	0.55195934	0.0153924385	0.21025	18.0	362.7507357597351
109	2.3333749771118164	3.3149998	1.2966205	5.0299997	1.6999999	1000.0	0.22595957	0.18011716	0.94081575	-0.51005405	440000	-1.8626451e-09	0.059986483	-0.03586211	-0.04449944	0.5485091	0.0151408035	0.19675	20.0	367.66735005378723
110	2.368350028991699	4.0775	1.5762674	6.5499997	2.62	1000.0	0.41208178	0.25554433	0.98723894	-0.2372015	444000	-1.1175871e-08	0.06996905	-0.031278163	-0.05383176	0.5436628	0.015828144	0.19299999	16.0	372.40748500823975
111	2.395324945449829	3.2824998	0.8759102	4.21	1.9799999	1000.0	0.4106564	0.22878975	0.98156494	-0.12024182	448000	2.4214387e-08	0.0497647	-0.032863326	-0.039063994	0.5381023	0.015520493	0.1715	19.0	376.8492429256439
112	2.424149990081787	3.4699998	1.2791011	4.7599998	1.9	1000.0	0.35899028	0.25483465	0.96851015	-0.18094754	452000	-7.450581e-09	0.061989654	-0.04023818	-0.05333571	0.53322256	0.015512943	0.194	27.0	380.9563961029053
113	2.4555249214172363	3.5049999	0.8957259	4.45	2.6	1000.0	0.29830295	0.17509599	0.9768006	-0.18089373	456000	-1.1175871e-08	0.06809028	-0.042780686	-0.054790672	0.5288971	0.015615574	0.2215	24.0	385.17789101600647
114	2.491425037384033	4.165	0.505	4.97	3.6499999	1000.0	0.43712196	0.2171061	0.9711345	-0.051346317	460000	3.7252903e-09	0.057569556	-0.041932777	-0.04537105	0.52495784	0.015132222	0.198	25.0	389.1262788772583
115	2.5151000022888184	3.0725	0.4864861	3.8799999	2.6799998	1000.0	0.3196382	0.14962152	0.90064985	-0.21207236	464000	3.7252903e-09	0.04318996	-0.029554106	-0.032183036	0.51919484	0.015220942	0.157	14.0	393.03300404548645
116	2.5503249168395996	4.6825	1.951389	7.44	2.04	1000.0	0.35067105	0.20048259	0.9752279	-0.13873276	468000	-3.7252903e-09	0.08620189	-0.030141782	-0.04903222	0.5170821	0.015358493	0.1735	16.0	398.02290511131287
117	2.5671498775482178	2.8575	0.6114072	3.58	2.1699998	1000.0	0.39896852	0.18612781	0.9475944	-0.23468696	472000	7.450581e-09	0.06076841	-0.026667766	-0.049635842	0.5149143	0.016161565	0.17574999	12.0	401.96975803375244
118	2.614150047302246	5.5099998	2.751336	10.12	3.01	1000.0	0.34504303	0.21724178	0.957655	-0.2546948	476000	-1.8626451e-08	0.2376475	-0.013738312	-0.1077491	0.5152973	0.015543077	0.12550001	7.0	406.01726388931274
119	2.653049945831299	5.04	1.8050346	7.52	2.57	1000.0	0.48497614	0.22810285	0.9880462	-0.06350532	480000	-2.7939677e-08	0.09444382	-0.016786646	-0.06441131	0.5157592	0.015202424	0.1595	8.0	409.59618401527405
120	2.6737499237060547	3.53	1.4062183	4.75	1.3	1000.0	0.4191399	0.2624052	0.9934847	-0.29070193	484000	-3.7252903e-09	0.07116559	-0.030225564	-0.062061943	0.5154697	0.015254115	0.1805	16.0	413.3218171596527
121	2.7088499069213867	4.965	0.7225821	5.9	4.17	1000.0	0.38965964	0.26067013	0.98715013	-0.30998412	488000	1.4901161e-08	0.12694493	-0.014160664	-0.0974561	0.51415217	0.01663989	0.1545	7.0	417.3519868850708
122	2.744450092315674	4.525	0.9864709	6.0699997	3.58	1000.0	0.5110371	0.21097493	0.9579875	-0.19837013	492000	1.4901161e-08	0.060707368	-0.03688401	-0.04052428	0.51376957	0.01570085	0.20899999	23.0	420.9769039154053
123	2.7716751098632812	3.5674999	1.387072	5.72	2.2	1000.0	0.4183797	0.19105364	0.97983336	-0.3600767	496000	3.3527613e-08	0.05236144	-0.045281198	-0.043943997	0.51055825	0.015028941	0.23325	30.0	424.66961693763733
124	2.8097000122070312	4.75	0.74266404	5.64	3.79	1000.0	0.34172168	0.211687	0.9949756	-0.090531684	500000	-3.7252903e-09	0.09422611	-0.027078154	-0.0726605	0.5088805	0.015393876	0.1505	12.0	428.2472529411316
125	2.824899911880493	2.4375	0.6416532	3.49	1.78	1000.0	0.39793095	0.20659609	0.9626028	-0.36233774	504000	1.8626451e-08	0.0570243	-0.03239847	-0.048831437	0.50755584	0.015520783	0.185	16.0	431.84017300605774
126	2.8711998462677	5.7124996	1.9586394	8.7	3.24	1000.0	0.34490737	0.27906752	0.9862536	-0.25269887	508000	0.0	0.118055865	-0.035042584	-0.069788516	0.50405025	0.015150066	0.18775001	22.0	435.30797600746155
127	2.903249979019165	3.975	0.9628214	5.12	2.9199998	1000.0	0.39215577	0.13413577	0.86469775	0.037904825	512000	-2.2351742e-08	0.041878596	-0.04465036	-0.027782502	0.5027326	0.015448686	0.2155	27.0	438.9264991283417
128	2.9176998138427734	2.5125	1.1177516	3.9599998	1.1999999	1000.0	0.42832893	0.1773569	0.9760344	-0.1010099	516000	-7.450581e-09	0.05443813	-0.04487995	-0.048641838	0.4992779	0.015388384	0.2145	25.0	442.48598194122314
129	2.948774814605713	4.6775	0.7843588	5.56	3.48	1000.0	0.41144842	0.23852813	0.9915696	-0.18560201	520000	-1.3038516e-08	0.055230036	-0.03918174	-0.037600674	0.4936458	0.015368331	0.211	21.0	445.9217369556427
130	2.9809999465942383	5.415	0.9418199	6.8199997	4.42	1000.0	0.4591259	0.22060767	0.9888799	-0.2344598	524000	0.0	0.07158648	-0.029528182	-0.04334943	0.49149027	0.015890125	0.15474999	16.0	449.3945469856262
131	3.0034499168395996	4.0249996	1.7184513	6.1299996	1.9499999	1000.0	0.43823233	0.18529657	0.9719788	-0.34705314	528000	-1.1175871e-08	0.0891862	-0.0420389	-0.07146929	0.49082425	0.015635027	0.22075	24.0	452.77195286750793
132	3.0208001136779785	3.475	1.7700353	5.35	0.78999996	1000.0	0.24315597	0.20064789	0.95210403	-0.44789147	532000	1.8626451e-09	0.08055492	-0.028851595	-0.0696771	0.48837057	0.015019814	0.16175	14.0	456.33773374557495
133	3.0408248901367188	3.2224998	1.9529512	5.8599997	0.52	1000.0	0.37338945	0.21297958	0.87700385	-0.15677941	536000	-2.7939677e-09	0.042808436	-0.03374983	-0.030459419	0.48774463	0.015532706	0.18325001	21.0	459.9926950931549
134	3.0875749588012695	6.705	6.945432	18.32	0.0	1000.0	0.47264513	0.35054955	0.99583495	-0.19102196	540000	-1.4901161e-08	0.32901448	-0.011671796	-0.029759008	0.4859979	0.016291292	0.16175	7.0	463.53431701660156
135	3.1072998046875	3.645	0.99560285	5.06	2.6499999	1000.0	0.35329083	0.22585733	0.9979299	-0.20065272	544000	-3.7252903e-09	0.094996534	-0.047760434	-0.081533395	0.48525178	0.015355576	0.24425001	44.0	467.24714708328247
136	3.1279497146606445	4.1375	1.6808684	5.3599997	1.24	1000.0	0.37965357	0.26820108	0.99633664	-0.3209002	548000	0.0	0.0644563	-0.011528835	-0.05348236	0.48180416	0.016826538	0.21825	4.0	471.02949810028076
137	3.162674903869629	4.6225	1.2396042	6.54	3.36	1000.0	0.51021564	0.22230332	0.9955769	-0.17412034	552000	-3.7252903e-09	0.04981363	-0.009424819	-0.03436792	0.48135713	0.018540544	0.17925	5.0	475.06585907936096
138	3.197274923324585	5.2425	0.2484327	5.54	4.8599997	1000.0	0.52401197	0.2643812	0.9927806	-0.18088773	556000	2.7008355e-08	0.07782686	-0.036004692	-0.043693513	0.48090714	0.015898991	0.20875	25.0	479.04644894599915
139	3.2225749492645264	4.015	0.78468144	5.2599998	3.1599998	1000.0	0.42053077	0.26615223	0.9917211	-0.21001765	560000	-1.1175871e-08	0.08727284	-0.036557	-0.056527868	0.4788457	0.015444681	0.153	20.0	483.4607858657837
140	3.2627997398376465	5.9775	1.1342261	7.77	4.7	1000.0	0.41866753	0.27392653	0.99526364	-0.20693465	564000	1.4901161e-08	0.1337885	-0.03514023	-0.092745885	0.47463083	0.015177913	0.187	19.0	488.08377599716187
141	3.29194974899292	4.99	1.5951332	6.87	2.46	1000.0	0.4878755	0.22901343	0.9960051	-0.04136055	568000	-1.4901161e-08	0.064148225	-0.024696019	-0.029636502	0.47299758	0.0150952805	0.137	11.0	492.19992899894714
142	3.315124988555908	4.1274996	1.0718995	5.7	2.82	1000.0	0.6507677	0.19737428	0.99717844	0.02706899	572000	1.4901161e-08	0.12203042	-0.010674678	-0.098927714	0.472784	0.015145531	0.186	4.0	495.87175607681274
143	3.345749855041504	4.615	0.27115494	4.8599997	4.16	1000.0	0.36988917	0.2202868	0.9930493	-0.07140231	576000	7.450581e-09	0.046499573	-0.04490937	-0.03755834	0.47264332	0.015189664	0.238	28.0	499.4169600009918
144	3.377224922180176	5.125	1.4600942	6.19	2.6299999	1000.0	0.4336884	0.15570402	0.8914876	-0.027240584	580000	7.450581e-09	0.10223476	-0.012909025	-0.06237124	0.4752828	0.015243946	0.15875	5.0	502.99963188171387
145	3.4101500511169434	5.1549997	1.4446884	6.8399997	2.85	1000.0	0.5138981	0.22398089	0.9931104	-0.20141877	584000	-2.2351742e-08	0.09839329	-0.014643975	-0.059541002	0.47564122	0.0150588015	0.19150001	7.0	506.6779079437256
146	3.45627498626709	6.5675	1.1828434	8.21	5.19	1000.0	0.53925353	0.28595793	0.99619955	-0.117526144	588000	5.122274e-09	0.13045812	-0.022926604	-0.04555402	0.4757511	0.015439004	0.17025	12.0	510.24280190467834
147	3.4896998405456543	4.9875	0.69474363	5.5899997	3.82	1000.0	0.48335335	0.16671501	0.9173841	-0.013170315	592000	-1.1175871e-08	0.043915924	-0.029018236	-0.029857486	0.47472033	0.015535435	0.15474999	14.0	513.9838299751282
148	3.510274887084961	3.9249997	0.87170804	5.41	3.23	1000.0	0.42550975	0.1618411	0.8893885	-0.071530074	596000	-7.450581e-09	0.064241186	-0.021246944	-0.051234894	0.47204006	0.015146922	0.1315	9.0	517.4857931137085
149	3.531125068664551	4.37	1.4238856	6.77	3.24	1000.0	0.42274868	0.15865713	0.9386588	-0.06572115	600000	3.7252903e-08	0.0782977	-0.026409745	-0.059575807	0.47164443	0.016129067	0.21725	13.0	521.0381660461426
150	3.5544748306274414	4.5199995	1.5091221	7.0899997	3.22	1000.0	0.52974784	0.3070969	0.99824333	-0.3933803	604000	2.9802322e-08	0.127499	-0.028860355	-0.103270754	0.47028545	0.015057267	0.164	16.0	525.4926459789276
151	3.580349922180176	4.65	1.5457683	6.99	2.77	1000.0	0.41467035	0.18520918	0.95526063	-0.1334627	608000	1.1175871e-08	0.09109608	-0.037249885	-0.062803045	0.4690354	0.015340953	0.19375	19.0	529.1141200065613
152	3.632999897003174	6.5275	3.257901	11.34	3.1899998	1000.0	0.5172234	0.24678059	0.9982448	-0.14675042	612000	0.0	0.25964028	-0.02249223	-0.06262156	0.46485448	0.015293383	0.15425	12.0	532.7315788269043
153	3.6670749187469482	5.6375	1.5238336	8.09	4.25	1000.0	0.5222038	0.28237218	0.9988403	-0.1525708	616000	7.450581e-09	0.16447178	-0.011254946	-0.09877275	0.46155065	0.017497038	0.1765	6.0	536.4122381210327
154	3.6907498836517334	4.435	2.3547242	8.47	2.6	1000.0	0.37013847	0.21591054	0.98208517	-0.14216998	620000	2.2351742e-08	0.0526114	-0.044989202	-0.03960743	0.46040034	0.015542413	0.214	23.0	540.0957129001617
155	3.721674919128418	4.9249997	0.2562713	5.3599997	4.7	1000.0	0.5351315	0.24498175	0.9983037	-0.082273975	624000	-9.313226e-09	0.07347419	-0.03440255	-0.051924873	0.45751506	0.01547087	0.17475	18.0	543.8510940074921
156	3.745999813079834	4.625	1.9889884	8.03	3.01	1000.0	0.2948421	0.20985977	0.99237657	-0.103148185	628000	9.313226e-09	0.057137575	-0.032825455	-0.043461278	0.4555974	0.015856232	0.19025001	19.0	547.6769018173218
157	3.771775007247925	4.95	1.8461175	6.6	2.12	1000.0	0.57037413	0.19668674	0.9925267	-0.36902556	632000	-7.450581e-09	0.05607348	-0.034911104	-0.045499075	0.45836598	0.015995717	0.18149999	16.0	551.158529996872
158	3.7939748764038086	4.7349997	1.3068568	6.3999996	2.84	1000.0	0.45933408	0.2798131	0.99835247	-0.025753345	636000	-3.7252903e-09	0.071257	-0.03370103	-0.046648562	0.46006504	0.016071448	0.1905	22.0	554.7686147689819
159	3.844025135040283	6.6699996	3.616746	10.5	0.95	1000.0	0.5577673	0.22339329	0.99818546	-0.21080062	640000	0.0	0.15808721	-0.013128271	-0.086786315	0.45612714	0.017014956	0.15599999	6.0	558.2509579658508
160	3.8788747787475586	5.6949997	0.56628174	6.43	4.87	1000.0	0.4560333	0.38811028	0.99856013	-0.31371915	644000	7.450581e-09	0.22097245	-0.033897966	-0.17531705	0.45488602	0.015148892	0.19675	20.0	561.7518970966339
161	3.9110748767852783	5.835	1.3657507	8.12	4.64	1000.0	0.59563315	0.22287478	0.99870306	-0.3087512	648000	-5.5879354e-09	0.066269085	-0.022359453	-0.045932498	0.45296934	0.016383292	0.1765	10.0	565.241308927536
162	3.939349889755249	4.93	1.1744787	6.19	3.03	1000.0	0.43816414	0.15332732	0.9456231	-0.0396494	652000	-1.8626451e-08	0.053082004	-0.025805812	-0.033350863	0.4527851	0.015464322	0.14325	13.0	568.5983338356018
163	3.9863498210906982	7.14	0.87412816	8.25	5.91	1000.0	0.7182061	0.18262707	0.9983286	0.10126877	656000	0.0	0.12444989	-0.029478688	-0.058935106	0.45249665	0.017089136	0.17275	18.0	572.1053938865662
164	4.020025253295898	5.8824997	2.7918036	10.389999	3.26	1000.0	0.5266822	0.35600263	0.99918103	-0.25507388	660000	3.7252903e-09	0.0751882	-0.037217125	-0.03422574	0.4518186	0.01500986	0.206	25.0	575.5318219661713
165	4.05964994430542	7.6049995	1.662235	10.12	5.5699997	1000.0	0.598857	0.2731003	0.9989565	-0.15805985	664000	-2.514571e-08	0.16674569	-0.01684355	-0.05899526	0.44856542	0.016074346	0.1685	8.0	578.8767931461334
166	4.093299865722656	6.0675	1.6022074	7.7599998	3.86	1000.0	0.572836	0.30344754	0.9995649	-0.3853204	668000	0.0	0.112729356	-0.028832562	-0.08068165	0.4468932	0.015727269	0.1725	16.0	582.3528797626495
167	4.121574878692627	5.5125	1.0504613	6.7799997	4.3399997	1000.0	0.5066264	0.2557251	0.9994743	-0.2176282	672000	-2.0489097e-08	0.052109037	-0.03767791	-0.03128578	0.44492468	0.015109601	0.185	21.0	585.8539340496063
168	4.163849830627441	6.185	0.87459993	7.29	5.1	1000.0	0.60342914	0.23655514	0.9993336	-0.12905191	676000	0.0	0.11533058	-0.032258004	-0.05851039	0.4438557	0.015882887	0.186	17.0	589.4401369094849
169	4.194550037384033	5.7875	2.060114	8.71	3.6	1000.0	0.47057384	0.27623057	0.99947673	-0.27966073	680000	-2.6077032e-08	0.16834	-0.020622768	-0.07270929	0.4420664	0.015210388	0.17225	10.0	592.9816009998322
170	4.208199977874756	4.7174997	3.1136022	7.74	0.0	1000.0	0.621352	0.29004282	0.99836534	-0.6229346	684000	1.4901161e-08	0.25959712	-0.045674067	-0.22882746	0.44090912	0.015240949	0.24575001	46.0	596.6294479370117
171	4.227299690246582	5.2799997	1.4972141	6.93	3.32	1000.0	0.48775068	0.32914495	0.9953508	-0.26858678	688000	-2.9802322e-08	0.09378387	-0.009064801	-0.07294789	0.43467224	0.017380124	0.17625	4.0	600.0136640071869
172	4.278124809265137	7.57	1.0861169	9.33	6.52	1000.0	0.5592076	0.24960236	0.9960918	-0.06993728	692000	0.0	0.1346054	-0.030361481	-0.070319414	0.43447727	0.015101729	0.15825	17.0	603.5847218036652
173	4.309000015258789	5.7174997	2.084435	8.97	3.6499999	1000.0	0.6509167	0.1897462	0.9989126	0.1360972	696000	7.450581e-09	0.11343297	-0.027544197	-0.056136675	0.43466523	0.015456603	0.15675	14.0	607.1620800495148
174	4.340699672698975	5.7775	1.3795174	7.6699996	3.79	1000.0	0.70466536	0.25130972	0.9986849	-0.104150504	700000	1.4901161e-08	0.06223782	-0.030152202	-0.04327017	0.43466708	0.016020179	0.16775	15.0	610.9270389080048
175	4.390774726867676	7.0025	0.8446706	7.9199996	5.75	1000.0	0.5959045	0.25354648	0.99916047	-0.007123171	704000	1.21071935e-08	0.18287183	-0.020051837	-0.09811423	0.4345067	0.015380639	0.15325001	9.0	614.7031548023224
176	4.404449939727783	5.42	0.96501297	6.29	3.9499998	1000.0	0.5956169	0.24157675	0.9995481	-0.28135857	708000	-3.7252903e-09	0.07929732	-0.03369607	-0.04928983	0.43449226	0.015722034	0.19075	20.0	618.3620190620422
177	4.446700096130371	7.13	1.0510709	8.75	5.8399997	1000.0	0.5717073	0.26496133	0.99934113	-0.5665093	712000	5.5879354e-09	0.18614377	-0.010854357	-0.07752007	0.43432355	0.017322475	0.15799999	4.0	621.800538778305
178	4.472350120544434	4.6475	1.4179981	7.0499997	3.37	1000.0	0.5211344	0.15892413	0.99211246	0.06708264	716000	1.1175871e-08	0.05745168	-0.0242966	-0.03487941	0.43405432	0.015001075	0.17774999	11.0	625.6764299869537
179	4.524374961853027	7.9524994	1.3908875	9.889999	5.96	1000.0	0.64731544	0.27554858	0.9996026	-0.054233126	720000	-1.3038516e-08	0.15642603	-0.024372177	-0.06574069	0.4323765	0.015086218	0.16999999	13.0	629.5159349441528
180	4.578149795532227	7.7525	1.7148815	10.29	5.72	1000.0	0.64945316	0.29245803	0.9997605	-0.42931175	724000	7.450581e-09	0.19095536	-0.027348056	-0.07370613	0.43084803	0.016049398	0.17324999	14.0	633.2323100566864
181	4.607025146484375	5.96	1.3087398	7.2	3.76	1000.0	0.6303285	0.23455757	0.99935865	-0.15729387	728000	-1.3038516e-08	0.11411613	-0.03815209	-0.076731585	0.42891815	0.015628453	0.21399999	24.0	636.8128278255463
182	4.636674880981445	5.955	2.148191	9.429999	3.62	1000.0	0.51375955	0.323713	0.9986332	-0.271589	732000	1.4901161e-08	0.15035361	-0.02907879	-0.0652841	0.4257441	0.015191371	0.16825	16.0	640.4661660194397
183	4.679024696350098	7.3875	0.22487505	7.77	7.2	1000.0	0.453291	0.38361982	0.9994826	-0.6171635	736000	-2.6077032e-08	0.18592371	-0.025157101	-0.08442736	0.42425305	0.015712712	0.15675	12.0	644.2623569965363
184	4.7287750244140625	7.6925	3.7673888	13.79	3.7099998	1000.0	0.49500078	0.25742406	0.99936914	-0.2034998	740000	-7.450581e-09	0.21764868	-0.030657984	-0.107542634	0.422226	0.016104115	0.164	17.0	648.164265871048
185	4.7825751304626465	8.2125	0.7524417	9.48	7.6	1000.0	0.85207665	0.18795963	0.9997985	-0.23335929	744000	1.3038516e-08	0.2209893	-0.018860718	-0.08850462	0.41756997	0.015326824	0.13874999	9.0	651.7590730190277
186	4.8113250732421875	6.8399997	1.2219452	8.82	5.49	1000.0	0.6621814	0.2746557	0.99978673	-0.21034233	748000	-6.9849193e-09	0.070732795	-0.026349336	-0.033934053	0.41507757	0.015162095	0.14325	13.0	655.3206429481506
187	4.834150314331055	5.9275	1.5843354	8.45	4.0699997	1000.0	0.5136769	0.23425947	0.9996944	-0.35642752	752000	-3.7252903e-09	0.11679135	-0.018256875	-0.053799696	0.413436	0.015830606	0.16575	9.0	659.3213069438934
188	4.886674880981445	8.12	1.8023593	9.809999	5.13	1000.0	0.68573135	0.26068723	0.9993295	-0.23418601	756000	-1.8626451e-09	0.1732839	-0.015160942	-0.071853384	0.41295785	0.015955888	0.19075	8.0	662.9266340732574
189	4.907074928283691	5.52	1.4316949	7.96	4.29	1000.0	0.52027404	0.1993619	0.99464154	-0.37888932	760000	3.7252903e-09	0.09076573	-0.025984962	-0.06381512	0.41236654	0.01578572	0.16775	13.0	666.5274999141693
190	4.937324523925781	6.7524996	2.2405844	9.11	3.1699998	1000.0	0.653378	0.27078408	0.99973243	-0.17663549	764000	1.8626451e-08	0.09403604	-0.017474715	-0.052067067	0.41239077	0.016367467	0.18200001	8.0	670.0916719436646
191	4.983075141906738	7.9724994	1.8362647	10.099999	5.1	1000.0	0.54913384	0.25074023	0.99904525	-0.1359481	768000	-7.450581e-09	0.1139419	-0.018460076	-0.070436254	0.4124079	0.01604125	0.1635	9.0	674.5206348896027
192	5.014100074768066	5.92	0.96156114	7.2	4.62	1000.0	0.751445	0.21095122	0.99988747	0.13718064	772000	1.1175871e-08	0.1490891	-0.012157911	-0.10241864	0.4120033	0.015529204	0.1625	6.0	679.7724280357361
193	5.0129499435424805	4.255	1.5287495	5.71	1.75	1000.0	0.5506481	0.20891678	0.99842024	-0.2733224	776000	0.0	0.064627536	-0.007176574	-0.04869692	0.41149545	0.019592172	0.21350001	4.0	684.0201699733734
194	5.053750038146973	7.9575	2.7915978	12.36	4.62	1000.0	0.601071	0.3504842	0.9995093	-0.14820506	780000	-2.2351742e-08	0.21741575	-0.037049826	-0.10315007	0.41139376	0.016063694	0.20725	21.0	687.9655499458313
195	5.085474967956543	6.9275	1.6426862	9.7699995	5.89	1000.0	0.49417365	0.22691761	0.998961	-0.26096985	784000	3.7252903e-09	0.13946643	-0.028430771	-0.07644813	0.40850398	0.015995353	0.17675	17.0	691.5946009159088
196	5.121399879455566	6.6775	1.4461566	8.71	4.79	1000.0	0.5930424	0.2898194	0.99946606	0.0046260324	788000	-5.5879354e-09	0.2027139	-0.020953294	-0.060259417	0.40680695	0.016720176	0.181	10.0	695.2283670902252
197	5.164299964904785	7.475	2.1170318	10.0199995	5.15	1000.0	0.57660574	0.2077008	0.9976928	-0.028858097	792000	-7.450581e-09	0.10608934	-0.02110115	-0.05732956	0.40555474	0.015387729	0.162	10.0	698.9166960716248
198	5.192599773406982	6.7124996	1.8369182	9.32	4.91	1000.0	0.68735105	0.225908	0.99973774	-0.04797448	796000	-1.1175871e-08	0.120538644	-0.018274724	-0.0578586	0.40346715	0.016352907	0.15825	9.0	702.6495099067688
199	5.224249839782715	6.9599996	2.0201855	9.0199995	3.61	1000.0	0.6784933	0.23910245	0.9997009	-0.3532345	800000	-1.1175871e-08	0.14484042	-0.021250501	-0.08923297	0.40186107	0.015096473	0.17500001	10.0	706.304300069809
200	5.281224727630615	9.7175	2.3779442	12.83	6.54	1000.0	0.76980674	0.23185094	0.9997721	-0.14153144	804000	1.1175871e-08	0.4716122	-0.009751814	-0.084874466	0.4015817	0.016398072	0.14649999	6.0	709.8675677776337
201	5.354700088500977	10.702499	5.2374816	18.619999	4.48	1000.0	0.75316834	0.23352489	0.99985296	-0.0684804	808000	-1.4901161e-08	0.56150436	-0.008655818	-0.033461682	0.40128216	0.01582098	0.13975	5.0	713.3826270103455
202	5.387774467468262	7.3149996	1.5090145	8.98	5.1099997	1000.0	0.6654083	0.26348886	0.9997787	-0.44268668	812000	-9.313226e-09	0.09419121	-0.018163098	-0.04924816	0.4008795	0.015629949	0.163	8.0	717.0420229434967
203	5.432149887084961	7.21	1.221986	8.47	5.9	1000.0	0.5861318	0.2653435	0.99888897	-0.094209306	816000	2.2351742e-08	0.10118005	-0.020234013	-0.055655032	0.40030518	0.017123982	0.17225	10.0	720.8132081031799
204	5.446399688720703	5.8949995	1.3364972	7.6699996	4.5099998	1000.0	0.66240364	0.24095845	0.999699	-0.12647769	820000	0.0	0.16176984	-0.023090854	-0.11418099	0.39967883	0.0156235965	0.1625	13.0	724.4057219028473
205	5.473625183105469	7.6349998	1.8190725	9.639999	5.3199997	1000.0	0.5873368	0.3096791	0.99978197	-0.24783567	824000	-2.2351742e-08	0.24727443	-0.009127334	-0.10876872	0.39892435	0.016081512	0.14575	5.0	727.921945810318
206	5.498000144958496	6.265	0.5843586	7.0499997	5.41	1000.0	0.66926146	0.19989721	0.99978995	-0.08924338	828000	2.4214387e-08	0.07266271	-0.03219757	-0.041676447	0.39866164	0.016243212	0.198	17.0	731.5579969882965
207	5.519524574279785	6.1949997	1.6257075	7.7799997	3.6899998	1000.0	0.6359608	0.24968529	0.99984956	-0.18085572	832000	2.0489097e-08	0.087032236	-0.028731707	-0.04620277	0.39481026	0.015331157	0.16825001	16.0	735.2262048721313
208	5.561899662017822	6.7725	1.9675922	10.01	4.7799997	1000.0	0.61191267	0.18519293	0.9976128	-0.004153228	836000	-1.4901161e-08	0.14582358	-0.019789204	-0.06085843	0.39283195	0.015207067	0.14975	10.0	738.8534409999847
209	5.598324775695801	6.9574995	1.9360703	8.59	3.74	1000.0	0.6252931	0.2475284	0.99985033	-0.33195984	840000	-1.1175871e-08	0.11419488	-0.0132922465	-0.044224374	0.39356124	0.015237136	0.19975	5.0	742.4450681209564
